Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.01,0.61,0.4160431282204966
100% Corpus,9,0.01,0.9099999999999999,0.40753680572696654
100% Corpus,9,0.01,symmetric,0.4544982105379431
100% Corpus,9,0.31,0.01,0.4647483780380404
100% Corpus,9,0.31,0.31,0.4390141492664376
100% Corpus,9,0.31,0.61,0.4022917056381069
100% Corpus,9,0.31,0.9099999999999999,0.3933999250544727
100% Corpus,9,0.31,symmetric,0.4596599317034309
100% Corpus,9,0.61,0.01,0.48657390469327716
100% Corpus,9,0.61,0.31,0.4637684355184193
100% Corpus,9,0.61,0.61,0.39867681482988027
100% Corpus,9,0.61,0.9099999999999999,0.3778845020736373
100% Corpus,9,0.61,symmetric,0.47741044181217546
100% Corpus,9,0.9099999999999999,0.01,0.48016009734968024
100% Corpus,9,0.9099999999999999,0.31,0.4784670022667975
100% Corpus,9,0.9099999999999999,0.61,0.5020265713796093
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.4885122470324474
100% Corpus,9,0.9099999999999999,symmetric,0.48926194560071246
100% Corpus,9,symmetric,0.01,0.47141787240280053
100% Corpus,9,symmetric,0.31,0.44940697806244817
100% Corpus,9,symmetric,0.61,0.40183375203935445
100% Corpus,9,symmetric,0.9099999999999999,0.36653814313444316
100% Corpus,9,symmetric,symmetric,0.47777818471382605
100% Corpus,9,asymmetric,0.01,0.46392628822180115
100% Corpus,9,asymmetric,0.31,0.42820437698673774
100% Corpus,9,asymmetric,0.61,0.4225356614684963
100% Corpus,9,asymmetric,0.9099999999999999,0.4476311815086442
100% Corpus,9,asymmetric,symmetric,0.4520397176829183
100% Corpus,10,0.01,0.01,0.45841599526567
100% Corpus,10,0.01,0.31,0.43450332100910616
100% Corpus,10,0.01,0.61,0.3913274898544972
100% Corpus,10,0.01,0.9099999999999999,0.35655814840001965
100% Corpus,10,0.01,symmetric,0.45372134079641696
100% Corpus,10,0.31,0.01,0.4615768795009509
100% Corpus,10,0.31,0.31,0.43879426411675687
100% Corpus,10,0.31,0.61,0.40039342875272743
100% Corpus,10,0.31,0.9099999999999999,0.3743629369884773
100% Corpus,10,0.31,symmetric,0.4489364497229425
100% Corpus,10,0.61,0.01,0.4720759813373359
100% Corpus,10,0.61,0.31,0.44138464077089334
100% Corpus,10,0.61,0.61,0.39043137890249574
100% Corpus,10,0.61,0.9099999999999999,0.39339385157886253
100% Corpus,10,0.61,symmetric,0.4572905334413804
100% Corpus,10,0.9099999999999999,0.01,0.49152694975683264
100% Corpus,10,0.9099999999999999,0.31,0.4716821852281651
100% Corpus,10,0.9099999999999999,0.61,0.4890609249904365
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.47816921541218066
100% Corpus,10,0.9099999999999999,symmetric,0.4980809002007156
100% Corpus,10,symmetric,0.01,0.45917781244882255
100% Corpus,10,symmetric,0.31,0.4197231784797342
100% Corpus,10,symmetric,0.61,0.3852493457750111
100% Corpus,10,symmetric,0.9099999999999999,0.3679582994605961
100% Corpus,10,symmetric,symmetric,0.44733354768428485
100% Corpus,10,asymmetric,0.01,0.44629628866439963
100% Corpus,10,asymmetric,0.31,0.4543088135927231
100% Corpus,10,asymmetric,0.61,0.4293574588789806
100% Corpus,10,asymmetric,0.9099999999999999,0.3885406646529971
100% Corpus,10,asymmetric,symmetric,0.43489780180985865
